name,en_prod
Ir_Cat001,-1218.67795774
Ir_Cat002,-1375.80111737
Ir_Cat003,-1847.18519145
Ir_Cat004,-1532.91381021
Ir_Cat005,-1519.43387863
Ir_Cat006,-1990.84565804
Ir_Cat007,-1833.73115210
Ir_Cat008,-1999.52346152
Ir_Cat009,-1985.04013121
Ir_Cat010,-2442.83813637
Ir_Cat011,-2381.81244846
Ir_Cat012,-3822.92512748
Ir_Cat013,-2142.18379494
Ir_Cat014,-2142.16964565
Ir_Cat015,-2142.18401604
Ir_Cat016,-2900.59906807
Ir_Cat017,-2285.83832189
Ir_Cat018,-2442.97498606
Ir_Cat019,-2682.59601601
Ir_Cat020,-2442.97361688
Ir_Cat021,-4123.70896510
Ir_Cat022,-2142.18082047
Ir_Cat023,-2299.32285649
Ir_Cat024,-1532.93100922
Ir_Cat025,-1847.19006236
Ir_Cat026,-2442.82840724
Ir_Cat027,-2442.97695061
Ir_Cat028,-2299.32482679
Ir_Cat029,-2538.95051074
Ir_Cat030,-1297.23940232
Ir_Cat031,-1454.35962399
Ir_Cat032,-1925.74515788
Ir_Cat033,-1611.46896430
Ir_Cat034,-1597.99860189
Ir_Cat035,-2069.40371542
Ir_Cat036,-1912.29152704
Ir_Cat037,-2078.08004075
Ir_Cat038,-2063.60080027
Ir_Cat039,-2521.39894923
Ir_Cat040,-2460.37244312
Ir_Cat041,-3901.48403752
Ir_Cat042,-2220.74447466
Ir_Cat043,-2220.71900875
Ir_Cat044,-2220.74437167
Ir_Cat045,-2979.15813552
Ir_Cat046,-2364.39547815
Ir_Cat047,-2521.53550782
Ir_Cat048,-2761.16733869
Ir_Cat049,-2521.54000868
Ir_Cat050,-4202.27790467
Ir_Cat051,-2220.74103332
Ir_Cat052,-2377.87442221
Ir_Cat053,-1611.48961460
Ir_Cat054,-1925.74884117
Ir_Cat055,-2521.38141657
Ir_Cat056,-2521.53836561
Ir_Cat057,-2377.88002696
Ir_Cat058,-2617.51034688
Ir_Cat059,-1532.93136529
Ir_Cat060,-1690.05195903
Ir_Cat061,-2161.43575469
Ir_Cat062,-1847.16167966
Ir_Cat063,-1833.67614606
Ir_Cat064,-2305.09846614
Ir_Cat065,-2147.97508679
Ir_Cat066,-2313.77283138
Ir_Cat067,-2299.29366367
Ir_Cat068,-2757.09261333
Ir_Cat069,-2696.06532125
Ir_Cat070,-4137.17835146
Ir_Cat071,-2456.43852750
Ir_Cat072,-2456.40495262
Ir_Cat073,-2456.43887970
Ir_Cat074,-3214.84824804
Ir_Cat075,-2600.09743589
Ir_Cat076,-2757.23018094
Ir_Cat077,-2996.86261206
Ir_Cat078,-2757.22633249
Ir_Cat079,-4437.97823109
Ir_Cat080,-2456.43576446
Ir_Cat081,-2613.57296704
Ir_Cat082,-1847.18196982
Ir_Cat083,-2161.44185081
Ir_Cat084,-2757.07404712
Ir_Cat085,-2757.23208889
Ir_Cat086,-2613.56846344
Ir_Cat087,-2853.20455973
Ir_Cat088,-1375.80430650
Ir_Cat089,-1532.92335475
Ir_Cat090,-2004.31041566
Ir_Cat091,-1690.02464574
Ir_Cat092,-1676.55500918
Ir_Cat093,-2147.96710439
Ir_Cat094,-1990.84109864
Ir_Cat095,-2156.63376138
Ir_Cat096,-2142.16139477
Ir_Cat097,-2599.95980816
Ir_Cat098,-2538.93273140
Ir_Cat099,-3980.04483639
Ir_Cat100,-2299.30531246
Ir_Cat101,-2299.28197645
Ir_Cat102,-2299.30542805
Ir_Cat103,-3057.70097758
Ir_Cat104,-2442.94606973
Ir_Cat105,-2600.09391328
Ir_Cat106,-2839.72023889
Ir_Cat107,-2600.09958123
Ir_Cat108,-4280.83687895
Ir_Cat109,-2299.30019562
Ir_Cat110,-2456.43406687
Ir_Cat111,-1690.05410460
Ir_Cat112,-2004.31174408
Ir_Cat113,-2599.94812115
Ir_Cat114,-2600.10372160
Ir_Cat115,-2456.44356216
Ir_Cat116,-2696.07564631
Ir_Cat117,-1369.04602243
Ir_Cat118,-1526.16883531
Ir_Cat119,-1997.54862197
Ir_Cat120,-1683.28170072
Ir_Cat121,-1669.81993250
Ir_Cat122,-2141.22631537
Ir_Cat123,-1984.11909101
Ir_Cat124,-2149.89489509
Ir_Cat125,-2135.40639847
Ir_Cat126,-2593.20530912
Ir_Cat127,-2532.17872333
Ir_Cat128,-3973.29026273
Ir_Cat129,-2292.55104813
Ir_Cat130,-2292.53890778
Ir_Cat131,-2292.55012245
Ir_Cat132,-3050.95148032
Ir_Cat133,-2436.21477181
Ir_Cat134,-2593.35526677
Ir_Cat135,-2832.98000956
Ir_Cat136,-2593.35259459
Ir_Cat138,-2292.54344947
Ir_Cat139,-2449.68360874
Ir_Cat140,-1683.29852398
Ir_Cat141,-1997.56404233
Ir_Cat142,-2593.19446819
Ir_Cat143,-2593.35385828
Ir_Cat144,-2449.69199818
Ir_Cat145,-2689.31494334
Ir_Cat146,-1604.75003658
Ir_Cat147,-1761.87485380
Ir_Cat148,-2233.25217755
Ir_Cat149,-1918.98212077
Ir_Cat150,-1905.51965544
Ir_Cat151,-2376.93074709
Ir_Cat152,-2219.81700594
Ir_Cat154,-2371.11377458
Ir_Cat155,-2828.90556115
Ir_Cat156,-2767.88122987
Ir_Cat157,-4209.00121499
Ir_Cat158,-2528.25346156
Ir_Cat159,-2528.20920410
Ir_Cat160,-2528.24599480
Ir_Cat161,-3286.66603885
Ir_Cat162,-2671.91492534
Ir_Cat163,-2829.06237854
Ir_Cat164,-3068.68637720
Ir_Cat165,-2829.06747633
Ir_Cat166,-4509.80252301
Ir_Cat167,-2528.24500376
Ir_Cat168,-2685.38995826
Ir_Cat169,-1918.99685648
Ir_Cat170,-2233.25993659
Ir_Cat171,-2828.88908597
Ir_Cat172,-2829.06093037
Ir_Cat173,-2685.38234146
Ir_Cat174,-2925.01804126
Ir_Cat175,-1526.19535785
Ir_Cat176,-1683.31491703
Ir_Cat177,-2154.69991481
Ir_Cat178,-1840.42782943
Ir_Cat179,-1826.95822706
Ir_Cat180,-2298.37714640
Ir_Cat181,-2141.26393391
Ir_Cat182,-2307.03638553
Ir_Cat183,-2292.54394792
Ir_Cat184,-2750.35707141
Ir_Cat185,-2689.33030049
Ir_Cat186,-4130.44253922
Ir_Cat187,-2449.68860513
Ir_Cat188,-2449.69045441
Ir_Cat189,-2449.69373712
Ir_Cat190,-3208.10214365
Ir_Cat191,-2593.35480392
Ir_Cat192,-2750.50699878
Ir_Cat193,-2990.13170916
Ir_Cat194,-2750.50751951
Ir_Cat195,-4431.24287632
Ir_Cat196,-2449.69654490
Ir_Cat197,-2606.83329904
Ir_Cat198,-1840.44429908
Ir_Cat199,-2154.69867042
Ir_Cat200,-2750.34813370
Ir_Cat201,-2750.50700246
Ir_Cat202,-2606.82476421
Ir_Cat203,-2846.45886659
Ir_Cat204,-1609.10545340
Ir_Cat205,-1766.22841008
Ir_Cat206,-2237.61617893
Ir_Cat207,-1923.33082692
Ir_Cat208,-1909.85646967
Ir_Cat209,-2381.25807179
Ir_Cat210,-2224.15415230
Ir_Cat211,-2389.94278187
Ir_Cat212,-2375.46459577
Ir_Cat213,-2833.26377015
Ir_Cat214,-2772.23614688
Ir_Cat215,-4213.34957270
Ir_Cat216,-2532.60913494
Ir_Cat217,-2532.57022718
Ir_Cat218,-2532.60915886
Ir_Cat219,-3291.01453452
Ir_Cat221,-2833.33057597
Ir_Cat223,-2833.40470705
Ir_Cat225,-2532.60843553
Ir_Cat226,-2689.73963109
Ir_Cat227,-1923.35969570
Ir_Cat228,-2237.61625261
Ir_Cat229,-2833.24329989
Ir_Cat230,-2833.40934071
Ir_Cat231,-2689.74046201
Ir_Cat232,-2929.37127803
Ir_Cat233,-1601.86157845
Ir_Cat234,-1758.98114914
Ir_Cat235,-2230.36998473
Ir_Cat236,-1916.09906261
Ir_Cat237,-1902.61190366
Ir_Cat238,-2374.02390537
Ir_Cat239,-2216.91264197
Ir_Cat240,-2382.71000850
Ir_Cat241,-2368.21412447
Ir_Cat242,-2826.01316011
Ir_Cat243,-2764.98764476
Ir_Cat244,-4206.09943000
Ir_Cat245,-2525.35843428
Ir_Cat246,-2525.35115406
Ir_Cat247,-2525.35831027
Ir_Cat248,-3283.76399137
Ir_Cat249,-2669.00511563
Ir_Cat250,-2826.15740189
Ir_Cat251,-3065.78248018
Ir_Cat252,-2826.16440791
Ir_Cat253,-4506.88848239
Ir_Cat254,-2525.36255965
Ir_Cat255,-2682.50339367
Ir_Cat256,-1916.11031367
Ir_Cat257,-2230.37105660
Ir_Cat258,-2826.00230568
Ir_Cat259,-2826.15977778
Ir_Cat260,-2682.50825820
Ir_Cat261,-2922.13347455
Ir_Cat262,-1830.76198449
Ir_Cat263,-1987.87941104
Ir_Cat264,-2459.26936900
Ir_Cat265,-2144.99048202
Ir_Cat266,-2131.51347667
Ir_Cat267,-2602.92168857
Ir_Cat268,-2445.81194633
Ir_Cat269,-2611.60872744
Ir_Cat270,-2597.11426750
Ir_Cat271,-3054.91336802
Ir_Cat272,-2993.88742214
Ir_Cat273,-4435.00076597
Ir_Cat274,-2754.25923340
Ir_Cat275,-2754.25042683
Ir_Cat276,-2754.25864457
Ir_Cat277,-3512.59605353
Ir_Cat278,-2897.92150886
Ir_Cat279,-3055.06032172
Ir_Cat280,-3294.68383294
Ir_Cat281,-3055.05789933
Ir_Cat282,-4735.80113080
Ir_Cat283,-2754.26183367
Ir_Cat284,-2911.40127093
Ir_Cat285,-2145.00878489
Ir_Cat286,-2459.27085939
Ir_Cat287,-3054.90080449
Ir_Cat288,-3055.05625282
Ir_Cat289,-2911.40478847
Ir_Cat290,-3151.02816359
Ir_Cat291,-1800.24743943
Ir_Cat292,-1957.37016011
Ir_Cat293,-2428.75609105
Ir_Cat294,-2114.48443708
Ir_Cat295,-2100.99698100
Ir_Cat296,-2572.40827934
Ir_Cat297,-2415.29891680
Ir_Cat298,-2581.09506668
Ir_Cat299,-2566.60047421
Ir_Cat300,-3024.39892650
Ir_Cat301,-2963.37242480
Ir_Cat302,-4404.48414815
Ir_Cat303,-2723.74512111
Ir_Cat304,-2723.73208387
Ir_Cat305,-2723.67520484
Ir_Cat306,-3482.08089138
Ir_Cat307,-2867.40145356
Ir_Cat308,-3024.54449053
Ir_Cat309,-3264.16842924
Ir_Cat310,-3024.54061306
Ir_Cat311,-4705.28304185
Ir_Cat312,-2723.75603927
Ir_Cat313,-2880.88912532
Ir_Cat314,-2114.49493317
Ir_Cat315,-2428.75610064
Ir_Cat316,-3024.38965517
Ir_Cat317,-3024.54583071
Ir_Cat318,-2880.90253538
Ir_Cat319,-3120.52531848
Ir_Cat320,-2520.80424475
Ir_Cat321,-2677.92357657
Ir_Cat322,-3149.31224425
Ir_Cat323,-2835.04108617
Ir_Cat324,-2821.55256828
Ir_Cat325,-3292.96730587
Ir_Cat326,-3135.85500462
Ir_Cat327,-3301.65224512
Ir_Cat328,-3287.15769425
Ir_Cat329,-3744.95595570
Ir_Cat330,-3683.92936914
Ir_Cat331,-5125.04111330
Ir_Cat332,-3444.30252284
Ir_Cat333,-3444.28896685
Ir_Cat334,-3444.30258112
Ir_Cat335,-4202.71148691
Ir_Cat336,-3587.96248261
Ir_Cat337,-3745.10124342
Ir_Cat338,-3984.72429499
Ir_Cat339,-3745.10201979
Ir_Cat340,-5425.83300440
Ir_Cat341,-3444.31269207
Ir_Cat342,-3601.44213642
Ir_Cat343,-2835.05189908
Ir_Cat344,-3149.31370484
Ir_Cat345,-3744.94699785
Ir_Cat346,-3745.10164212
Ir_Cat347,-3601.45086133
Ir_Cat348,-3841.08189838
Ir_Cat349,-1680.43330882
Ir_Cat350,-1837.55263678
Ir_Cat351,-2308.94218200
Ir_Cat352,-1994.66393910
Ir_Cat353,-1981.18260265
Ir_Cat354,-2452.59251631
Ir_Cat355,-2295.48450146
Ir_Cat356,-2461.28193991
Ir_Cat357,-2446.78678219
Ir_Cat358,-2904.58638029
Ir_Cat359,-2843.56050076
Ir_Cat360,-4284.67283187
Ir_Cat361,-2603.93168188
Ir_Cat362,-2603.91966591
Ir_Cat363,-2603.93102808
Ir_Cat364,-3362.26538019
Ir_Cat365,-2747.58228551
Ir_Cat366,-2904.72106395
Ir_Cat367,-3144.35591266
Ir_Cat368,-2904.73316507
Ir_Cat369,-4585.45782919
Ir_Cat370,-2603.93497214
Ir_Cat371,-2761.07561482
Ir_Cat372,-1994.68207989
Ir_Cat373,-2308.94365405
Ir_Cat374,-2904.57455645
Ir_Cat375,-2904.73253732
Ir_Cat376,-2761.07947562
Ir_Cat377,-3000.69984416
Ir_Cat378,-1680.43236192
Ir_Cat379,-1837.54572478
Ir_Cat380,-2308.93419193
Ir_Cat381,-1994.65774093
Ir_Cat382,-1981.18045924
Ir_Cat384,-2295.47856438
Ir_Cat385,-2461.26912974
Ir_Cat386,-2446.78059937
Ir_Cat387,-2904.57904484
Ir_Cat388,-2843.55341090
Ir_Cat389,-4284.66590753
Ir_Cat390,-2603.92460039
Ir_Cat391,-2603.89533138
Ir_Cat392,-2603.92472866
Ir_Cat393,-3362.33741036
Ir_Cat394,-2747.58322144
Ir_Cat395,-2904.72302292
Ir_Cat396,-3144.34915323
Ir_Cat397,-2904.72166428
Ir_Cat398,-4585.46396136
Ir_Cat399,-2603.92775493
Ir_Cat400,-2761.06542206
Ir_Cat401,-1994.67694363
Ir_Cat402,-2308.94066206
Ir_Cat403,-2904.55597112
Ir_Cat404,-2904.72726629
Ir_Cat405,-2761.07017253
Ir_Cat406,-3000.69898083
Ir_Cat407,-1680.43403891
Ir_Cat408,-1837.55689741
Ir_Cat409,-2308.94198967
Ir_Cat410,-1994.67168113
Ir_Cat411,-1981.17666210
Ir_Cat412,-2452.59849659
Ir_Cat413,-2295.48444218
Ir_Cat414,-2461.28293014
Ir_Cat415,-2446.78676328
Ir_Cat416,-2904.58609682
Ir_Cat417,-2843.55991351
Ir_Cat418,-4284.67324075
Ir_Cat419,-2603.93103346
Ir_Cat420,-2603.92338796
Ir_Cat421,-2603.93063676
Ir_Cat422,-3362.33604632
Ir_Cat423,-2747.57565325
Ir_Cat424,-2904.73105306
Ir_Cat425,-3144.35642004
Ir_Cat426,-2904.73124108
Ir_Cat427,-4585.46972187
Ir_Cat428,-2603.93667878
Ir_Cat429,-2761.07641785
Ir_Cat430,-1994.68362149
Ir_Cat431,-2308.94370875
Ir_Cat432,-2904.57597178
Ir_Cat433,-2904.72634568
Ir_Cat434,-2761.08141840
Ir_Cat435,-3000.70720901
Ir_Cat436,-2059.64158785
Ir_Cat437,-2216.76714747
Ir_Cat438,-2688.15335797
Ir_Cat439,-2373.88032097
Ir_Cat440,-2360.39108779
Ir_Cat441,-2831.78209737
Ir_Cat442,-2674.69132802
Ir_Cat443,-2840.49203609
Ir_Cat444,-2825.99716165
Ir_Cat445,-3283.79405158
Ir_Cat446,-3222.77118797
Ir_Cat447,-4663.88514647
Ir_Cat448,-2983.13991824
Ir_Cat449,-2983.11837636
Ir_Cat451,-3741.53435498
Ir_Cat452,-3126.78765889
Ir_Cat453,-3283.92461526
Ir_Cat454,-3523.55200080
Ir_Cat455,-3283.93607954
Ir_Cat456,-4964.66956521
Ir_Cat457,-2983.14731814
Ir_Cat459,-2373.89506389
Ir_Cat460,-2688.15845859
Ir_Cat461,-3283.77692804
Ir_Cat462,-3283.94086582
Ir_Cat465,-1752.25029030
Ir_Cat466,-1909.37050425
Ir_Cat467,-2380.75356930
Ir_Cat468,-2066.49537499
Ir_Cat469,-2053.01276974
Ir_Cat470,-2524.43107450
Ir_Cat472,-2532.68497545
Ir_Cat473,-2518.60825723
Ir_Cat474,-2976.40906587
Ir_Cat475,-2915.38092897
Ir_Cat476,-4356.49227386
Ir_Cat477,-2675.74860399
Ir_Cat478,-2675.73972888
Ir_Cat479,-2675.74962329
Ir_Cat480,-3434.15117151
Ir_Cat481,-2819.39860632
Ir_Cat482,-2976.54464708
Ir_Cat483,-3216.17120147
Ir_Cat484,-2976.56376186
Ir_Cat485,-4657.29071737
Ir_Cat486,-2675.74725057
Ir_Cat487,-2832.88117709
Ir_Cat488,-2066.49906588
Ir_Cat489,-2380.76215386
Ir_Cat490,-2976.38299224
Ir_Cat491,-2976.56006585
Ir_Cat492,-2832.88597663
Ir_Cat493,-3072.51821630
Ir_Cat494,-1830.82031148
Ir_Cat495,-1987.94047204
Ir_Cat496,-2459.32370874
Ir_Cat497,-2145.06056019
Ir_Cat498,-2131.58060654
Ir_Cat499,-2603.00038117
Ir_Cat500,-2445.89375184
Ir_Cat501,-2611.67030892
Ir_Cat502,-2597.17967880
Ir_Cat503,-3054.97620371
Ir_Cat504,-2993.95114014
Ir_Cat505,-4435.06276851
Ir_Cat506,-2754.32317626
Ir_Cat507,-2754.31541374
Ir_Cat508,-2754.31809139
Ir_Cat509,-3512.64446869
Ir_Cat510,-2897.98499718
Ir_Cat511,-3055.11569190
Ir_Cat512,-3294.75150680
Ir_Cat513,-3055.12655260
Ir_Cat514,-4735.86629409
Ir_Cat515,-2754.31768656
Ir_Cat516,-2911.46895373
Ir_Cat517,-2145.06911239
Ir_Cat518,-2459.33568900
Ir_Cat519,-3054.95816565
Ir_Cat520,-3055.12523015
Ir_Cat521,-2911.45644265
Ir_Cat523,-1950.63278638
Ir_Cat524,-2107.75298796
Ir_Cat525,-2579.13597136
Ir_Cat526,-2264.87236692
Ir_Cat527,-2251.39802494
Ir_Cat528,-2722.80301850
Ir_Cat529,-2565.70598437
Ir_Cat530,-2731.48192602
Ir_Cat531,-2716.99178113
Ir_Cat532,-3174.79291451
Ir_Cat533,-3113.76892068
Ir_Cat534,-4554.87335087
Ir_Cat535,-2874.13691259
Ir_Cat536,-2874.12815243
Ir_Cat537,-2874.13739947
Ir_Cat538,-3632.53542807
Ir_Cat539,-3017.78758312
Ir_Cat540,-3174.92860426
Ir_Cat541,-3414.55276702
Ir_Cat542,-3174.93648252
Ir_Cat543,-4855.66765631
Ir_Cat544,-2874.13015015
Ir_Cat546,-2264.88162224
Ir_Cat547,-2579.14093276
Ir_Cat548,-3174.76646633
Ir_Cat549,-3174.93381532
Ir_Cat550,-3031.27493482
Ir_Cat551,-3270.90492363
Ir_Cat552,-1830.82079644
Ir_Cat553,-1987.93891351
Ir_Cat554,-2459.32589226
Ir_Cat555,-2145.05828640
Ir_Cat556,-2131.58723671
Ir_Cat557,-2602.99013877
Ir_Cat558,-2445.89035150
Ir_Cat559,-2611.67306669
Ir_Cat560,-2597.17809304
Ir_Cat561,-3054.99155859
Ir_Cat562,-2993.94468928
Ir_Cat563,-4435.06204091
Ir_Cat564,-2754.31732955
Ir_Cat565,-2754.30386801
Ir_Cat566,-2754.33545054
Ir_Cat567,-3512.74188219
Ir_Cat568,-2897.98587305
Ir_Cat569,-3055.12670808
Ir_Cat570,-3294.75129699
Ir_Cat571,-3055.13772660
Ir_Cat572,-4735.86609051
Ir_Cat573,-2754.31458957
Ir_Cat574,-2911.46926447
Ir_Cat575,-2145.07054441
Ir_Cat576,-2459.33148280
Ir_Cat577,-3054.95581335
Ir_Cat578,-3055.13036604
Ir_Cat579,-2911.46719798
Ir_Cat580,-3151.08415466
Ir_Cat581,-2671.19003768
Ir_Cat582,-2828.30837084
Ir_Cat583,-3299.70119910
Ir_Cat584,-2985.43616598
Ir_Cat585,-2971.95630769
Ir_Cat586,-3443.36827408
Ir_Cat587,-3286.26382425
Ir_Cat588,-3452.04124328
Ir_Cat589,-3437.54925403
Ir_Cat590,-3895.34905959
Ir_Cat591,-3834.32124536
Ir_Cat592,-5275.43255897
Ir_Cat593,-3594.69461579
Ir_Cat594,-3594.67309081
Ir_Cat595,-3594.68924775
Ir_Cat596,-4353.09445463
Ir_Cat597,-3738.34540057
Ir_Cat598,-3895.48628816
Ir_Cat599,-4135.11060729
Ir_Cat600,-3895.49644243
Ir_Cat601,-5576.22540986
Ir_Cat602,-3594.68867377
Ir_Cat603,-3751.83917070
Ir_Cat604,-2985.44554441
Ir_Cat605,-3299.70607579
Ir_Cat606,-3895.33056511
Ir_Cat607,-3895.49443269
Ir_Cat608,-3751.82727684
Ir_Cat610,-1680.43101682
Ir_Cat611,-1837.55713927
Ir_Cat612,-2308.93944052
Ir_Cat613,-1994.65546736
Ir_Cat614,-1981.17128974
Ir_Cat615,-2452.58782446
Ir_Cat616,-2295.47950580
Ir_Cat617,-2461.26708367
Ir_Cat618,-2446.78719529
Ir_Cat619,-2904.59167403
Ir_Cat620,-2843.56341569
Ir_Cat621,-4284.67523586
Ir_Cat622,-2603.93569684
Ir_Cat623,-2603.91496377
Ir_Cat624,-2603.92993978
Ir_Cat625,-3362.34584501
Ir_Cat626,-2747.56532809
Ir_Cat627,-2904.70608908
Ir_Cat628,-3144.33712212
Ir_Cat629,-2904.73586427
Ir_Cat630,-4585.47285098
Ir_Cat631,-2603.91472039
Ir_Cat632,-2761.07195631
Ir_Cat633,-1994.68393089
Ir_Cat634,-2308.94444642
Ir_Cat635,-2904.57386650
Ir_Cat636,-2904.73209774
Ir_Cat637,-2761.07202685
Ir_Cat638,-3000.69901358
Ir_Cat639,-1758.99937762
Ir_Cat640,-1916.11740137
Ir_Cat641,-2387.50726157
Ir_Cat642,-2073.22067014
Ir_Cat643,-2059.73817939
Ir_Cat644,-2531.15155148
Ir_Cat645,-2374.04831131
Ir_Cat646,-2539.83742905
Ir_Cat647,-2525.36299691
Ir_Cat648,-2983.16341768
Ir_Cat649,-2922.13539585
Ir_Cat650,-4363.24778530
Ir_Cat651,-2682.50769933
Ir_Cat652,-2682.48102961
Ir_Cat653,-2682.50809013
Ir_Cat654,-3440.91404975
Ir_Cat655,-2826.14519077
Ir_Cat656,-2983.29766087
Ir_Cat657,-3222.91083791
Ir_Cat658,-2983.29902674
Ir_Cat659,-4664.02610581
Ir_Cat660,-2682.49401239
Ir_Cat661,-2839.64029837
Ir_Cat662,-2073.24840497
Ir_Cat663,-2387.50869078
Ir_Cat664,-2983.14313215
Ir_Cat665,-2983.29774558
Ir_Cat666,-2839.63866647
Ir_Cat668,-1375.80349165
Ir_Cat669,-1532.92450578
Ir_Cat670,-2004.31021151
Ir_Cat671,-1690.03363199
Ir_Cat672,-1676.54853702
Ir_Cat673,-2147.96636625
Ir_Cat674,-1990.85713708
Ir_Cat675,-2156.65210970
Ir_Cat676,-2142.16629758
Ir_Cat677,-2599.96375920
Ir_Cat678,-2538.93792754
Ir_Cat679,-3980.04954489
Ir_Cat680,-2299.30948849
Ir_Cat681,-2299.28539466
Ir_Cat682,-2299.30983928
Ir_Cat683,-3057.72452506
Ir_Cat684,-2442.96072636
Ir_Cat685,-2600.10085615
Ir_Cat686,-2839.72599000
Ir_Cat687,-2600.09769185
Ir_Cat688,-4280.84103903
Ir_Cat689,-2299.30721608
Ir_Cat690,-2456.44448306
Ir_Cat691,-1690.05419498
Ir_Cat692,-2004.31396122
Ir_Cat693,-2599.95388612
Ir_Cat694,-2600.10370414
Ir_Cat695,-2456.43886994
Ir_Cat696,-2696.07550875
Ir_Cat697,-1532.93366280
Ir_Cat698,-1690.04698189
Ir_Cat699,-2161.44071090
Ir_Cat700,-1847.17149618
Ir_Cat701,-1833.68288435
Ir_Cat702,-2305.09365691
Ir_Cat703,-2147.98520365
Ir_Cat704,-2313.77737161
Ir_Cat705,-2299.29389881
Ir_Cat706,-2757.09452463
Ir_Cat707,-2696.06718121
Ir_Cat708,-4137.17986699
Ir_Cat709,-2456.43985462
Ir_Cat710,-2456.42256768
Ir_Cat711,-2456.44002760
Ir_Cat712,-3214.85092802
Ir_Cat713,-2600.08186585
Ir_Cat714,-2757.23693835
Ir_Cat715,-2996.86175043
Ir_Cat716,-2757.23794994
Ir_Cat717,-4437.97692442
Ir_Cat718,-2456.44072124
Ir_Cat719,-2613.57833023
Ir_Cat720,-1847.17647869
Ir_Cat721,-2161.44492562
Ir_Cat722,-2757.07107048
Ir_Cat723,-2757.23485313
Ir_Cat724,-2613.57862448
Ir_Cat725,-2853.21377976
Ir_Cat726,-1830.75604866
Ir_Cat727,-1987.87671967
Ir_Cat728,-2459.26692138
Ir_Cat729,-2144.99324848
Ir_Cat730,-2131.50712000
Ir_Cat731,-2602.89767723
Ir_Cat732,-2445.79154084
Ir_Cat733,-2611.61147089
Ir_Cat734,-2597.11495920
Ir_Cat735,-3054.91286484
Ir_Cat736,-2993.88848499
Ir_Cat737,-4435.00118956
Ir_Cat738,-2754.25828434
Ir_Cat739,-2754.23502836
Ir_Cat740,-2754.25814387
Ir_Cat741,-3512.64698324
Ir_Cat742,-2897.90238453
Ir_Cat743,-3055.05128120
Ir_Cat744,-3294.67885557
Ir_Cat745,-3055.05793883
Ir_Cat746,-4735.79117808
Ir_Cat747,-2754.26052487
Ir_Cat748,-2911.39810491
Ir_Cat749,-2145.00951384
Ir_Cat750,-2459.26884595
Ir_Cat751,-3054.89359676
Ir_Cat752,-3055.04974606
Ir_Cat753,-2911.40553890
Ir_Cat754,-3151.03259172
Ir_Cat755,-1830.82240778
Ir_Cat756,-1987.94993974
Ir_Cat757,-2459.32464733
Ir_Cat758,-2145.05610482
Ir_Cat759,-2131.58658674
Ir_Cat760,-2602.99827508
Ir_Cat761,-2445.88825595
Ir_Cat762,-2611.68025625
Ir_Cat763,-2597.18602829
Ir_Cat764,-3054.97776739
Ir_Cat765,-2993.95617902
Ir_Cat766,-4435.05946977
Ir_Cat767,-2754.32878806
Ir_Cat768,-2754.31862095
Ir_Cat769,-2754.32698281
Ir_Cat770,-3512.73172733
Ir_Cat771,-2897.98205094
Ir_Cat772,-3055.12598514
Ir_Cat773,-3294.75379094
Ir_Cat774,-3055.13923930
Ir_Cat775,-4735.86648500
Ir_Cat776,-2754.31687479
Ir_Cat777,-2911.46071879
Ir_Cat778,-2145.07041788
Ir_Cat779,-2459.33148489
Ir_Cat780,-3054.97190871
Ir_Cat781,-3055.12755771
Ir_Cat782,-2911.46425749
Ir_Cat783,-3151.08510530
Ir_Cat784,-1759.00197244
Ir_Cat785,-1916.12801771
Ir_Cat786,-2387.51088547
Ir_Cat787,-2073.22326155
Ir_Cat788,-2059.74370806
Ir_Cat789,-2531.17108754
Ir_Cat790,-2374.04265705
Ir_Cat791,-2539.83589361
Ir_Cat792,-2525.36308562
Ir_Cat793,-2983.16760048
Ir_Cat794,-2922.13655002
Ir_Cat795,-4363.25184401
Ir_Cat796,-2682.51217636
Ir_Cat797,-2682.48787913
Ir_Cat798,-2682.50939276
Ir_Cat799,-3440.91116484
Ir_Cat800,-2826.06568640
Ir_Cat801,-2983.29982485
Ir_Cat802,-3222.92423507
Ir_Cat803,-2983.29333841
Ir_Cat804,-4664.04077860
Ir_Cat806,-2839.64717775
Ir_Cat807,-2073.25475494
Ir_Cat808,-2387.52080103
Ir_Cat810,-2983.30745946
Ir_Cat811,-2839.47841294
Ir_Cat813,-1878.81542558
Ir_Cat814,-2035.94245103
Ir_Cat815,-2507.32572319
Ir_Cat816,-2193.03988143
Ir_Cat817,-2179.55578679
Ir_Cat818,-2650.98097808
Ir_Cat819,-2493.86485439
Ir_Cat820,-2659.65151276
Ir_Cat821,-2645.17190946
Ir_Cat822,-3102.96678673
Ir_Cat823,-3041.94802942
Ir_Cat824,-4483.05565041
Ir_Cat825,-2802.31430699
Ir_Cat826,-2802.29305569
Ir_Cat827,-2802.32003251
Ir_Cat828,-3560.72383613
Ir_Cat829,-2945.95035109
Ir_Cat830,-3103.09097298
Ir_Cat831,-3342.72186939
Ir_Cat832,-3103.11138032
Ir_Cat833,-4783.85104231
Ir_Cat834,-2802.31642199
Ir_Cat835,-2959.45708261
Ir_Cat836,-2193.06905473
Ir_Cat837,-2507.32937964
Ir_Cat838,-3102.95968700
Ir_Cat839,-3103.11789063
Ir_Cat840,-2959.45708972
Ir_Cat841,-3199.07972206
